,001e0610ba46,001e0610ba15,001e0610ee33,001e0610ee82,001e0610ef27,001e061135cb,001e06113ad8,001e06112e77,001e0610f6db,001e06113107,001e06114fd4,001e0610e539,001e0610f703,001e0610e835,001e0610eef2,001e0610ee43,001e0610f05c,001e0610e537,001e06109416,001e06114503,001e06113dbc,001e061144c0,001e06113cf1,001e06113acb,001e06113f54,001e06114500,001e0610ba13
2018-10-08 04:32:00,,,,,,,,,,,,,,,,,,,,,0.06427,,0.40993,,,,
2018-10-08 04:33:00,,,,,,,,,,,,,,,,,,,,,0.13711,,,,,,
2018-10-08 04:34:00,,,,,,,,,,,,,,,,,,,,,,,0.24032,,,,
2018-10-08 04:35:00,,,,,,,,,,,,,,,,,,,,,0.02806,,0.39394,,,0.47728,
2018-10-08 04:36:00,,,,,,,,,,,,,,,,,,,,,0.18903,,0.87724,,,0.09722,
2018-10-08 04:37:00,,,,,,,,,,,,,,,,,,,,,0.35836,,0.60274,,,,
2018-10-08 04:38:00,,,,,,,,,,,,,,,,,,,,,0.26668,,1.73454,0.01275,,,
2018-10-08 04:39:00,,,,,,,,,,,,,,,,,,,,,0.119,,1.43569,,,,
2018-10-08 04:40:00,,,,,,,,,,,,,,,,,,,,,0.02695,,0.74797,,0.17617,,
2018-10-08 04:41:00,,,,,,,,,,,,,,,,,,,,,0.32168,,0.80615,,,,
2018-10-08 04:42:00,,,,,,,,,,,,,,,,,,,,,0.02016,,1.48043,,,,
2018-10-08 04:43:00,,,,,,,,,,,,,,,,,,,,,0.20017,,2.48113,,,,
2018-10-08 04:44:00,,,,,,,,,,,,,,,,,,,,,,,1.90233,,,,
2018-10-08 04:45:00,,,,,,,,,,,,,,,,,,,,,0.07105,,1.63592,,,,
2018-10-08 04:46:00,,,,,,,,,,,,,,,,,,,,,,,0.91282,,,,
2018-10-08 04:47:00,,,,,,,,,,,,,,,,,,,,,,,0.93346,,,,
2018-10-08 04:48:00,,,,,,,,,,,,,,,,,,,,,0.1164,,1.21479,,,,
2018-10-08 04:49:00,,,,,,,,,,,,,,,,,,,,,,,1.10526,,,0.21701,
2018-10-08 04:50:00,,,,,,,,,,,,,,,,,,,,,,,1.07341,,,,
2018-10-08 04:51:00,,,,,,,,,,,,,,,,,,,,,,,2.33157,,,,
2018-10-08 04:52:00,,,,,,,,,,,,,,,,,,,,,,,1.83846,,0.0334,,
2018-10-08 04:53:00,,0.10632,,,,,,,,,,,,,,,,,,,,,1.69082,,0.11495,,
2018-10-08 04:54:00,,3.92917,,,,,,,,,,,,,,,,,,,,,1.36314,,,,
2018-10-08 04:55:00,,0.49846,,,,,,,,,,,,,,,,,,,,,0.55248,,0.10064,,
2018-10-08 04:56:00,,,,,,,,,,,,,,,,,,,,,,,0.65009,,0.24108,,
2018-10-08 04:57:00,,,,,,,,,,,,,,,,,,,,,,,1.25854,,0.38438,,
2018-10-08 04:58:00,,,,,,,,,,,,,,,,,,,,,,,1.93804,,,,
2018-10-08 04:59:00,,,,,,,,,,,,,,,,,,,,,,,1.29696,,,,
2018-10-08 05:00:00,,,,,,,,,,,,,,,,,,,,,,,0.14464,,,,
2018-10-08 05:01:00,,,,,,,,,,,,,,,,,,,,,,,0.02358,,,,
2018-10-08 05:02:00,,,,,,,,,,,,,,,,,,,,,,,0.39527,,0.41655,,
2018-10-08 05:03:00,,,,,,,,,,,,,,,,,,,,,,,0.976,,0.40373,,
2018-10-08 05:04:00,,,,,,,,,,,,,,,,,,,,,,,1.05164,,0.01722,,
2018-10-08 05:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:06:00,,,,,,,,,,,,,,,,,,,,,,,0.41925,,,,
2018-10-08 05:07:00,,,,,,,,,,,,,,,,,,,,,,,0.75054,,,,
2018-10-08 05:08:00,,,,,,,,,,,,,,,,,,,,,,,1.20191,,0.19226,,
2018-10-08 05:09:00,,,,,,,,,,,,,,,,,,,,,,,0.40241,,0.37513,,
2018-10-08 05:10:00,,,,,,,,,,,,,,,,,,,,,,,0.60025,,0.19427,,
2018-10-08 05:11:00,,,,,,,,,,,,,,,,,,,,,,,1.55367,,0.11407,,
2018-10-08 05:12:00,,,,,,,,,,,,,,,,,,,,,,,0.05922,,,,
2018-10-08 05:13:00,,,,,,,,,,,,,,,,,,,,,,,0.71406,0.05344,,,
2018-10-08 05:14:00,,,,,,,,,,,,,,,,,,,,,,,0.90374,0.04566,0.29698,,
2018-10-08 05:15:00,,,,,,,,,,,,,,,,,,,,,,,1.41158,,0.01479,,
2018-10-08 05:16:00,,,,,,,,,,,,,,,,,,,,,,,0.51755,,0.12593,,
2018-10-08 05:17:00,,,,,,,,,,,,,,,,,,,,,,,1.14905,,,,
2018-10-08 05:18:00,,,,,,,,,,,,,,,,,,,,,,,0.73825,,,,
2018-10-08 05:19:00,,,,,,,,,,,,,,,,,,,,,,,0.75261,,,,
2018-10-08 05:20:00,,,,,,,,,,,,,,,,,,,,,,,0.78831,,,,
2018-10-08 05:21:00,,,,,,,,,,,,,,,,,,,,,,,0.82959,0.01469,,,
2018-10-08 05:22:00,,,,,,,,,,,,,,,,,,,,,,,0.24793,0.02842,,,
2018-10-08 05:23:00,,,,,,,,,,,,,,,,,,,,,,,0.07482,,,,
2018-10-08 05:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:25:00,,,,,,,,,,,,,,,,,,,,,,,0.18445,,,,
2018-10-08 05:26:00,,,,,,,,,,,,,,,,,,,,,,,0.15302,,,,
2018-10-08 05:27:00,,,,,,,,,,,,,,,,,,,,,,,0.02359,,,,
2018-10-08 05:28:00,,,,,,,,,,,,,,,,,0.18449,,,,,,,,,,
2018-10-08 05:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:31:00,,,,,,,,,,,0.03549,,,,,,,,,,,,,,,,
2018-10-08 05:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:36:00,,,,,,,,,,,,,,,,,,,,,,,,0.02581,,,
2018-10-08 05:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:40:00,,,,,,,,,,0.07061,,,,,,,,,,,,,,,,,
2018-10-08 05:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:42:00,,,,,,,,,,,,,,,,,,,,,0.004,,,0.01282,,,
2018-10-08 05:43:00,,,,,,,,,,,,,,,,,,,,,0.06699,,,,,,
2018-10-08 05:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:46:00,,,,,,,,,,,0.0529,,,,,,,,,,,,,,,,
2018-10-08 05:47:00,,,,,,,,,,0.72834,,,,,,,,,,,,,0.21373,,,,
2018-10-08 05:48:00,,,,,,,,,,0.11386,,,,,,,,,,,,,,,,,
2018-10-08 05:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:50:00,,,,,,,,,,,,,,,,,,,,,,,,0.34213,,,
2018-10-08 05:51:00,,,,,,,,,,,,,,,,,,,,,,,0.04632,0.1329,,,
2018-10-08 05:52:00,,,,,,,,,,,0.05775,,,,,,,,,,,,,0.23567,,,
2018-10-08 05:53:00,,,,,,,,,,,,,,,,,,,,,,,,0.18296,,,
2018-10-08 05:54:00,,,,,,,,,,,,,,,,,,,,,,,0.00173,0.24002,,,
2018-10-08 05:55:00,,,,,,,,,,,,,,,,,,,,,0.08396,,,0.1468,,,
2018-10-08 05:56:00,,,,,,,,,,,,,,,,,,,,,,,0.02144,0.02151,,,
2018-10-08 05:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 05:58:00,,,,,,,,,,,,,,,,,,,,,,,,0.1152,,,
2018-10-08 05:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,0.05104,,,
2018-10-08 06:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:02:00,,,,,,,,,,,,,,,,,,,,,,,0.12265,,,,
2018-10-08 06:03:00,,,,,,,0.23286,,,,0.01303,,,,,,,,,,,,0.03633,,,,
2018-10-08 06:04:00,,,,,,,,,,,,,,,,,,,,,,,,0.07538,,,
2018-10-08 06:05:00,,,,,,,,,,,,,,,,,,,,,,,,0.05062,,,
2018-10-08 06:06:00,,,,,,,,,,,,,,,,,,,,,,,0.03673,0.17696,,,
2018-10-08 06:07:00,,,,,,,,,,,0.18425,,,,,,,,,,,,0.06604,0.23966,,,
2018-10-08 06:08:00,,,,,,,,,,,0.08527,,,,,,,,,,,,,,,,
2018-10-08 06:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:10:00,,,,,,,0.07027,,,,,,,,,,,,,,,,0.00221,0.03265,,,
2018-10-08 06:11:00,,,,,,,,,,,0.02455,,,,,,,,,,,,,0.3918,,,
2018-10-08 06:12:00,,,,,,,,,,,0.20775,,,,,,,,,,,,,0.05251,,,
2018-10-08 06:13:00,,,,,,,,,,,,,,,,,,,,,,,0.18598,0.0762,,,
2018-10-08 06:14:00,,,,,,,,,,,,,,,,,,,,,,,0.19826,0.00119,,,
2018-10-08 06:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:16:00,,,,,,,,,,,,,,,,,,,,,,,0.01299,,,,
2018-10-08 06:17:00,,,,,,,,,,,,,,,,,,,,,0.02031,,0.08181,0.17728,,,
2018-10-08 06:18:00,,,,,,,0.145,,,,,,,,,,,,,,,,,0.5495,,,
2018-10-08 06:19:00,,,,,,,,,,,0.00888,,,,,,,,,,,,,0.43888,,,
2018-10-08 06:20:00,,,,,,,,,,,0.05519,,,,,,,,,,,,0.12816,0.6145,,,
2018-10-08 06:21:00,,,,,,,,,,,0.0159,,,,,,,,,,,,0.10416,,,,
2018-10-08 06:22:00,,,,,,,,,,,0.05524,,,,,,,,,,,,,0.02111,,,
2018-10-08 06:23:00,,,,,,,,,,,,,,,,,,,,,,,,0.31365,,,
2018-10-08 06:24:00,,,,,,,,,,,,,,,,,,,,,,,0.08475,0.10239,,,
2018-10-08 06:25:00,,,,,,,,,,,,,,,,,,,,,,,,0.52038,,,
2018-10-08 06:26:00,,,,,,,,,,,,,,,,,,,,,0.07283,,0.22228,0.32673,,,
2018-10-08 06:27:00,,,,,,,,,,,,,,,,,,,,,,,,0.31912,,,
2018-10-08 06:28:00,,,,,,,,,,,,,,,,,,,,,,,,0.27309,,,
2018-10-08 06:29:00,,,,,,,,,,,,,,,,,,,,,,,0.06468,0.51594,,,
2018-10-08 06:30:00,,,,,,,,,,,,,,,,,,,,,,,,0.10927,,,
2018-10-08 06:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:32:00,,,,,,,,,,,,,,,,,,,,,0.0795,,,0.20008,,,
2018-10-08 06:33:00,,,,,,,,,,,,,,,,,,,,,,,,0.36687,,,
2018-10-08 06:34:00,,,,,,,,,,,,,,,,,,,,,,,,0.06638,,,
2018-10-08 06:35:00,,,,,,,,,,,,,,,,,,,,,,,,0.04773,,,
2018-10-08 06:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:37:00,,,,,,,,,,,,,,,,,,,,,,,,0.10211,,,
2018-10-08 06:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:39:00,,,,,,,,,,,,,,,,,,,,,,,0.13546,0.34462,,,
2018-10-08 06:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:45:00,,,,,,,0.0305,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:46:00,,,,,,,0.06732,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:47:00,,,,,,,,,,,0.18868,,,,,,,,,,,,,,,,
2018-10-08 06:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:49:00,,,,,,,,,,,0.01902,,,,,,,,,,,,,,,,
2018-10-08 06:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 06:52:00,,,,,,,,,,,,,,,,,,,,,,,,0.00346,,,
2018-10-08 06:53:00,,,,,,,,,,,,,,,,,,,,,,,0.19648,,,,
2018-10-08 06:54:00,,,,,,,,,,,,,,,,,,,,,,,0.27883,,,,
2018-10-08 06:55:00,,,,,,,,,,,,,,,,,,,,,,,0.03308,,,,
2018-10-08 06:56:00,,,,,,,,,,,,,,,,,,,,,,,0.21517,,,,
2018-10-08 06:57:00,,,,,,,,,,,,,,,,,,,,,,,0.24234,,,,
2018-10-08 06:58:00,,,,,,,,,,,,,,,,,,,,,,,0.3205,,,,
2018-10-08 06:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:01:00,,,,,,,,,,,,,,,,,,,,,,,0.12026,,,,
2018-10-08 07:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:06:00,,,,,,,,,,,,,,,,,0.18211,,,,,,,,,,
2018-10-08 07:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.62244,
2018-10-08 07:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:11:00,,,,,,,,,,,,,,,,,,,,,,,0.18903,,,,
2018-10-08 07:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:17:00,,,,,,,,,,,,,,,,,0.01873,,,,,,,,,,
2018-10-08 07:18:00,,,,,,,,,,,,,,,,,0.29609,,,,,,,,,,
2018-10-08 07:19:00,,,,,,,,,,,,,,,,,0.39144,,,,,,,,,,
2018-10-08 07:20:00,,,,,,,,,,,,,,,,,0.06701,,,,,,,,,,
2018-10-08 07:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:23:00,,,,,,,,0.72386,,,,,,,,,,,,,0.0597,,,,,,
2018-10-08 07:24:00,,,,,,,,0.44348,,,,,,,,,,,,,,,0.09001,,,,
2018-10-08 07:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:48:00,,,,,,,,,,,,,,,,,,,0.04621,,,,,,,,
2018-10-08 07:49:00,,,,,,,,,,,,,,,,,,,,,,,,0.19334,,,
2018-10-08 07:50:00,,,,,,,,,,,,,,,,,,,,,,,,0.16461,,,
2018-10-08 07:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:52:00,,,,,,,,,,,,,,,,,,,,,,,,0.04813,,,
2018-10-08 07:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 07:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:07:00,,,,,,,,,,,,,,,,,,,,,,,0.02424,,,,
2018-10-08 08:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:19:00,,,,,,,,,,,,,,,,,,,,,,,,0.01595,,,
2018-10-08 08:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 08:59:00,,,,,,,,,,,,0.42534,,,,,,,,,,,,,,,
2018-10-08 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
