,001e0610ba46,001e0610ba15,001e0610ee33,001e0610ee82,001e0610ef27,001e061135cb,001e06113ad8,001e06112e77,001e0610f6db,001e06113107,001e06114fd4,001e0610e539,001e0610f703,001e0610e835,001e0610eef2,001e0610ee43,001e0610f05c,001e0610e537,001e06109416,001e06114503,001e06113dbc,001e061144c0,001e06113cf1,001e06113acb,001e06113f54,001e06114500,001e0610ba13
2018-10-08 09:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:05:00,,,,,,,,,,,,,,,,,,,,,0.19481,,,,,,
2018-10-08 09:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:28:00,,,,,,,,,,,,,,,,,,,,,,,0.00396,,,,
2018-10-08 09:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:38:00,,,,,,,,,,,,,,,,,,,,,0.02327,,,,,,
2018-10-08 09:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:48:00,,,,,,,,,,,,,,,,,,,,,,,,0.01534,,,
2018-10-08 09:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,0.01287,,
2018-10-08 09:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 09:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:18:00,,,,,,,,,,,,,,,,,,,,,,,,0.10704,,,
2018-10-08 10:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:21:00,,,,,,,,,,,,,,,,,,,,,,,,0.11143,,,
2018-10-08 10:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:33:00,,,,,,,,,,,,,,,,,,,,,,,,0.00654,,,
2018-10-08 10:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 10:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:03:00,,,,,,,,,,,,,,,,,,,,,,,,0.14375,,,
2018-10-08 11:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:36:00,,,,,,,,,,,,,,,,,,,,,,,,0.01489,,,
2018-10-08 11:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:39:00,,,,,,,,,,,,,,,,,,,,,,,,0.01414,,,
2018-10-08 11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:42:00,,,,,,,,,,,,,,,,,,,,,0.01433,,,,,,
2018-10-08 11:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:52:00,,,,,,,,,,,,,,,,,,,,,0.05661,,,,,,
2018-10-08 11:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:55:00,,,,,,,,,,,,,,,,,,,,,0.04869,,,,,,
2018-10-08 11:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 11:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:01:00,,,,,,,,,,,,,,,,,,,,,,,,0.10376,,,
2018-10-08 12:02:00,,,,,,,,,,,,0.30123,,,,,,,,,,,,,,,
2018-10-08 12:03:00,,,,,,,,,,,,,,,,,,,,,0.07964,,,,,,
2018-10-08 12:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:07:00,,,,,,,,,,,,,,,2.00236,,,,,,,,,0.1526,,,
2018-10-08 12:08:00,,,,,,,,,,,,,,,0.75202,,,,,,,,,,,,
2018-10-08 12:09:00,,,,,,,,,,,,,,,,,,,,,,,,0.08974,,,
2018-10-08 12:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:11:00,,,,,,,,,,,,,,,,,,,,,,,0.14021,,,,
2018-10-08 12:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:19:00,,,,,,,,,,,,,,,,,,,,,,,,0.07899,,,
2018-10-08 12:20:00,,,,,,,,,,,,,,,,,,,,,,,,0.07067,,,
2018-10-08 12:21:00,,,,,,,,,,,,,,,,,,,,,0.00164,,,,,,
2018-10-08 12:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:24:00,,,,,,,,,1.36123,,,,,,,,,,,,,,,,,,
2018-10-08 12:25:00,,,,,,,,,6.23271,,,,,,,,,,,,,,,0.01357,,,
2018-10-08 12:26:00,,,,,,,,,4.0542,,,,,,,,,,,,,,,,,,
2018-10-08 12:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.29041,
2018-10-08 12:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.5732,
2018-10-08 12:35:00,,,,,,,,,,,,,,,,,,,,,,,,0.06655,,0.14285,
2018-10-08 12:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.18166,
2018-10-08 12:37:00,,,,,,,,,,,,,,,,,,,,,,,,0.31111,,,
2018-10-08 12:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.13132,
2018-10-08 12:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:40:00,,,,,,,,,,,,,,,,,,,,,,,,0.03933,,,
2018-10-08 12:41:00,,,,,,,,,,,,,,,,,,,,,,,,0.08751,,,
2018-10-08 12:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:48:00,,,,,,,,,,,,,,,,,,,,,,,,0.01375,,,
2018-10-08 12:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:51:00,,,,,,,,,,,,,,,,,,,0.07147,,,,,,,,
2018-10-08 12:52:00,,,,,,,,,,,,,,,,,,,,,0.61297,,0.1119,,,,
2018-10-08 12:53:00,,,,,,,,,,,,,,,,,,,,,,,0.4599,,,,
2018-10-08 12:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:55:00,,,,,,,,,,,,,,,,,,,,,,,,0.14521,,,
2018-10-08 12:56:00,,,,,,,,,,,,,,,,,,,,,,,,0.21887,,,
2018-10-08 12:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 12:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:04:00,,,,,,,,,,,,,,,,,,,,,,,,0.01435,,,
2018-10-08 13:05:00,,,,,,,,,,,,,,,,,,,,,0.15107,,,,,,
2018-10-08 13:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:07:00,,,,,,,,,,,,,,,,,,0.03954,,,0.02199,,,,,,
2018-10-08 13:08:00,,,,,,,,,,,,,,,,,,,,,,,,0.22631,,,
2018-10-08 13:09:00,,,,,,,,,,,,,,,,,,,,,,,,0.03158,,,
2018-10-08 13:10:00,,,,,,,,,,,,,,,,,,,,,,,,0.06113,,,
2018-10-08 13:11:00,,,,,,,,,,,,,,,,,,,,,,,,0.17802,,,
2018-10-08 13:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:13:00,,,,,,,,,,,,,,,,,,,,,0.17259,,,,,,
2018-10-08 13:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:15:00,,,,,,,,,,,,,,,,,,,,,0.05137,,,,,,
2018-10-08 13:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:17:00,,,,,,,,,,,,,,,,,,,,,,,,0.15153,,,
2018-10-08 13:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:28:00,,,,,,,,,,,,,,,,,,,,,,,,0.05985,,,
2018-10-08 13:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:32:00,,,,,,,,,,,,,,,,,,,,,,,,0.27925,,,
2018-10-08 13:33:00,,,,,,,,,,,,,,,,,,,,,,,,0.23397,,,
2018-10-08 13:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:38:00,,,,,,,,,,,,,,,,,,,,,0.14625,,,,,,
2018-10-08 13:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:46:00,,,,,,,,,,,,,,,,,,,,,,,0.00525,,,,
2018-10-08 13:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08 13:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
